pokemon_id,pokemon_name,display_name,level,hp,attack,defense,sp_attack,sp_defense,crit_percent,cdr_percent,lifesteal_percent,attack_speed_percent,move_speed,penetration,range,role,difficulty,damage_type,tier,solo_queue_tier,last_updated
11.,Ceruledge,Ceruledge,4.,"3,604.",149.,98.,27.,88.,0.,0.,0.,13.08,"3,700.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
11.,Ceruledge,Ceruledge,5.,"4,219.",190.,130.,40.,130.,10.,0.,5.,18.43,"3,850.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
11.,Ceruledge,Ceruledge,6.,"4,398.",202.,139.,44.,142.,10.,0.,5.,19.98,"3,850.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
11.,Ceruledge,Ceruledge,7.,"4,603.",216.,150.,48.,156.,10.,0.,5.,21.76,"4,000.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
11.,Ceruledge,Ceruledge,8.,"4,839.",232.,162.,53.,172.,10.,0.,5.,23.82,"4,000.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
11.,Ceruledge,Ceruledge,9.,"5,111.",250.,176.,59.,191.,20.,0.,10.,26.18,"4,150.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
11.,Ceruledge,Ceruledge,10.,"5,424.",271.,192.,66.,213.,20.,0.,10.,28.9,"4,150.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
11.,Ceruledge,Ceruledge,11.,"5,784.",295.,211.,73.,238.,20.,0.,10.,32.03,"4,300.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
11.,Ceruledge,Ceruledge,12.,"6,198.",322.,233.,82.,266.,20.,0.,10.,35.63,"4,300.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
11.,Ceruledge,Ceruledge,13.,"6,674.",353.,258.,92.,299.,20.,0.,10.,39.77,"4,300.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
11.,Ceruledge,Ceruledge,14.,"7,221.",389.,287.,103.,337.,20.,0.,10.,44.53,"4,300.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
11.,Ceruledge,Ceruledge,15.,"7,850.",430.,320.,116.,380.,20.,0.,10.,50.,"4,300.",0.,Melee,All-Rounder,Intermediate,Physical,A,A,"December 27, 2025"
12.,Chandelure,Chandelure,1.,"3,200.",135.,35.,50.,30.,0.,0.,0.,10.,"3,700.",0.,Ranged,Attacker,Novice,Special,C,B,"December 27, 2025"
12.,Chandelure,Chandelure,2.,"3,244.",137.,37.,64.,32.,0.,0.,0.,10.29,"3,700.",0.,Ranged,Attacker,Novice,Special,C,B,"December 27, 2025"
12.,Chandelure,Chandelure,3.,"3,297.",140.,40.,80.,35.,0.,0.,0.,10.63,"3,700.",0.,Ranged,Attacker,Novice,Special,C,B,"December 27, 2025"
12.,Chandelure,Chandelure,4.,"3,361.",143.,43.,100.,39.,0.,0.,0.,11.04,"3,700.",0.,Ranged,Attacker,Novice,Special,C,B,"December 27, 2025"
12.,Chandelure,Chandelure,5.,"3,593.",155.,55.,171.,52.,0.,5.,0.,12.54,"3,850.",0.,Ranged,Attacker,Novice,Special,C,B,"December 27, 2025"
12.,Chandelure,Chandelure,6.,"3,685.",160.,60.,199.,57.,0.,5.,0.,13.14,"3,850.",0.,Ranged,Attacker,Novice,Special,C,B,"December 27, 2025"
12.,Chandelure,Chandelure,7.,"4,106.",181.,82.,328.,80.,0.,5.,0.,15.86,"4,000.",0.,Ranged,Attacker,Novice,Special,C,B,"December 27, 2025"
12.,Chandelure,Chandelure,8.,"4,239.",188.,89.,369.,87.,0.,5.,0.,16.72,"4,000.",0.,Ranged,Attacker,Novice,Special,C,B,"December 27, 2025"
12.,Chandelure,Chandelure,9.,"4,399.",196.,97.,418.,96.,0.,15.,0.,17.75,"4,150.",0.,Ranged,Attacker,Novice,Special,C,B,"December 27, 2025"
12.,Chandelure,Chandelure,10.,"4,591.",206.,107.,477.,107.,0.,15.,0.,18.98,"4,150.",0.,Ranged,Attacker,Novice,Special,C,B,"December 27, 2025"
12.,Chandelure,Chandelure,11.,"4,821.",218.,119.,548.,120.,0.,15.,0.,20.46,"4,300.",0.,Ranged,Attacker,Novice,Special,C,B,"December 27, 2025"
12.,Chandelure,Chandelure,12.,"5,097.",232.,124.,633.,135.,0.,15.,0.,22.24,"4,300.",0.,Ranged,Attacker,Novice,Special,C,B,"December 27, 2025"
12.,Chandelure,Chandelure,13.,"5,428.",249.,152.,735.,153.,0.,25.,0.,24.37,"4,300.",0.,Ranged,Attacker,Novice,Special,C,B,"December 27, 2025"
12.,Chandelure,Chandelure,14.,"5,825.",269.,173.,857.,175.,0.,25.,0.,26.93,"4,300.",0.,Ranged,Attacker,Novice,Special,C,B,"December 27, 2025"
12.,Chandelure,Chandelure,15.,"6,300.",295.,200.,"1,005.",203.,0.,25.,0.,30.,"4,300.",0.,Ranged,Attacker,Novice,Special,C,B,"December 27, 2025"
13.,Charizard,Charizard,1.,"3,200.",161.,70.,20.,54.,0.,0.,0.,0.,"3,700.",0.,Melee,All-Rounder,Novice,Physical,C,B,"December 27, 2025"
13.,Charizard,Charizard,2.,"3,264.",165.,75.,21.,58.,0.,0.,0.,0.,"3,700.",0.,Melee,All-Rounder,Novice,Physical,C,B,"December 27, 2025"
13.,Charizard,Charizard,3.,"3,341.",170.,81.,23.,63.,0.,0.,0.,0.,"3,700.",0.,Melee,All-Rounder,Novice,Physical,C,B,"December 27, 2025"
13.,Charizard,Charizard,4.,"3,434.",176.,88.,25.,68.,0.,0.,0.,0.,"3,700.",0.,Melee,All-Rounder,Novice,Physical,C,B,"December 27, 2025"
13.,Charizard,Charizard,5.,"3,771.",199.,121.,32.,95.,15.,0.,5.,0.,"3,850.",0.,Melee,All-Rounder,Novice,Physical,C,B,"December 27, 2025"
13.,Charizard,Charizard,6.,"3,905.",208.,131.,35.,103.,15.,0.,5.,0.,"3,850.",0.,Melee,All-Rounder,Novice,Physical,C,B,"December 27, 2025"
13.,Charizard,Charizard,7.,"4,516.",249.,168.,48.,132.,15.,0.,5.,0.,"4,000.",0.,Melee,All-Rounder,Novice,Physical,C,B,"December 27, 2025"
13.,Charizard,Charizard,8.,"4,709.",262.,182.,52.,143.,15.,0.,5.,0.,"4,000.",0.,Melee,All-Rounder,Novice,Physical,C,B,"December 27, 2025"
13.,Charizard,Charizard,9.,"4,941.",277.,199.,57.,157.,30.,0.,10.,0.,"4,150.",0.,Melee,All-Rounder,Novice,Physical,C,B,"December 27, 2025"
13.,Charizard,Charizard,10.,"5,219.",296.,219.,63.,173.,30.,0.,10.,0.,"4,150.",0.,Melee,All-Rounder,Novice,Physical,C,B,"December 27, 2025"
13.,Charizard,Charizard,11.,"5,553.",318.,243.,70.,193.,30.,0.,10.,0.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,C,B,"December 27, 2025"
13.,Charizard,Charizard,12.,"5,953.",345.,272.,78.,217.,30.,0.,10.,0.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,C,B,"December 27, 2025"
13.,Charizard,Charizard,13.,"6,433.",377.,307.,88.,245.,30.,0.,15.,0.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,C,B,"December 27, 2025"
13.,Charizard,Charizard,14.,"7,009.",416.,349.,100.,279.,30.,0.,15.,0.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,C,B,"December 27, 2025"
13.,Charizard,Charizard,15.,"7,700.",462.,400.,115.,320.,30.,0.,15.,0.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,C,B,"December 27, 2025"
14.,Mega-Charizard-X,Mega Charizard X,1.,"3,200.",161.,70.,20.,54.,0.,0.,0.,0.,"3,700.",0.,Melee,All-Rounder,Novice,Physical,B+,A,"December 27, 2025"
14.,Mega-Charizard-X,Mega Charizard X,2.,"3,264.",165.,75.,21.,58.,0.,0.,0.,0.,"3,700.",0.,Melee,All-Rounder,Novice,Physical,B+,A,"December 27, 2025"
14.,Mega-Charizard-X,Mega Charizard X,3.,"3,341.",170.,81.,23.,63.,0.,0.,0.,0.,"3,700.",0.,Melee,All-Rounder,Novice,Physical,B+,A,"December 27, 2025"
14.,Mega-Charizard-X,Mega Charizard X,4.,"3,434.",176.,88.,25.,68.,0.,0.,0.,0.,"3,700.",0.,Melee,All-Rounder,Novice,Physical,B+,A,"December 27, 2025"
14.,Mega-Charizard-X,Mega Charizard X,5.,"3,771.",199.,121.,32.,95.,15.,0.,5.,0.,"3,850.",0.,Melee,All-Rounder,Novice,Physical,B+,A,"December 27, 2025"
14.,Mega-Charizard-X,Mega Charizard X,6.,"3,905.",208.,131.,35.,103.,15.,0.,5.,0.,"3,850.",0.,Melee,All-Rounder,Novice,Physical,B+,A,"December 27, 2025"
14.,Mega-Charizard-X,Mega Charizard X,7.,"4,516.",249.,168.,48.,132.,15.,0.,5.,0.,"4,000.",0.,Melee,All-Rounder,Novice,Physical,B+,A,"December 27, 2025"
14.,Mega-Charizard-X,Mega Charizard X,8.,"4,709.",262.,182.,52.,143.,15.,0.,5.,0.,"4,000.",0.,Melee,All-Rounder,Novice,Physical,B+,A,"December 27, 2025"
14.,Mega-Charizard-X,Mega Charizard X,9.,"4,941.",277.,199.,57.,157.,30.,0.,10.,0.,"4,150.",0.,Melee,All-Rounder,Novice,Physical,B+,A,"December 27, 2025"
14.,Mega-Charizard-X,Mega Charizard X,10.,"5,219.",296.,219.,63.,173.,30.,0.,10.,0.,"4,150.",0.,Melee,All-Rounder,Novice,Physical,B+,A,"December 27, 2025"
14.,Mega-Charizard-X,Mega Charizard X,11.,"5,553.",318.,243.,70.,193.,30.,0.,10.,0.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,B+,A,"December 27, 2025"
14.,Mega-Charizard-X,Mega Charizard X,12.,"5,953.",345.,272.,78.,217.,30.,0.,10.,0.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,B+,A,"December 27, 2025"
14.,Mega-Charizard-X,Mega Charizard X,13.,"6,433.",377.,307.,88.,245.,30.,0.,15.,0.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,B+,A,"December 27, 2025"
14.,Mega-Charizard-X,Mega Charizard X,14.,"7,009.",416.,349.,100.,279.,30.,0.,15.,0.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,B+,A,"December 27, 2025"
14.,Mega-Charizard-X,Mega Charizard X,15.,"7,700.",462.,400.,115.,320.,30.,0.,15.,0.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,B+,A,"December 27, 2025"
15.,Mega-Charizard-Y,Mega Charizard Y,1.,"3,200.",161.,70.,20.,54.,0.,0.,0.,0.,"3,700.",0.,Melee,All-Rounder,Novice,Physical,A,A,"December 27, 2025"
15.,Mega-Charizard-Y,Mega Charizard Y,2.,"3,264.",165.,75.,21.,58.,0.,0.,0.,0.,"3,700.",0.,Melee,All-Rounder,Novice,Physical,A,A,"December 27, 2025"
15.,Mega-Charizard-Y,Mega Charizard Y,3.,"3,341.",170.,81.,23.,63.,0.,0.,0.,0.,"3,700.",0.,Melee,All-Rounder,Novice,Physical,A,A,"December 27, 2025"
15.,Mega-Charizard-Y,Mega Charizard Y,4.,"3,434.",176.,88.,25.,68.,0.,0.,0.,0.,"3,700.",0.,Melee,All-Rounder,Novice,Physical,A,A,"December 27, 2025"
15.,Mega-Charizard-Y,Mega Charizard Y,5.,"3,771.",199.,121.,32.,95.,15.,0.,5.,0.,"3,850.",0.,Melee,All-Rounder,Novice,Physical,A,A,"December 27, 2025"
15.,Mega-Charizard-Y,Mega Charizard Y,6.,"3,905.",208.,131.,35.,103.,15.,0.,5.,0.,"3,850.",0.,Melee,All-Rounder,Novice,Physical,A,A,"December 27, 2025"
15.,Mega-Charizard-Y,Mega Charizard Y,7.,"4,516.",249.,168.,48.,132.,15.,0.,5.,0.,"4,000.",0.,Melee,All-Rounder,Novice,Physical,A,A,"December 27, 2025"
15.,Mega-Charizard-Y,Mega Charizard Y,8.,"4,709.",262.,182.,52.,143.,15.,0.,5.,0.,"4,000.",0.,Melee,All-Rounder,Novice,Physical,A,A,"December 27, 2025"
15.,Mega-Charizard-Y,Mega Charizard Y,9.,"4,941.",277.,199.,57.,157.,30.,0.,10.,0.,"4,150.",0.,Melee,All-Rounder,Novice,Physical,A,A,"December 27, 2025"
15.,Mega-Charizard-Y,Mega Charizard Y,10.,"5,219.",296.,219.,63.,173.,30.,0.,10.,0.,"4,150.",0.,Melee,All-Rounder,Novice,Physical,A,A,"December 27, 2025"
15.,Mega-Charizard-Y,Mega Charizard Y,11.,"5,553.",318.,243.,70.,193.,30.,0.,10.,0.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,A,A,"December 27, 2025"
15.,Mega-Charizard-Y,Mega Charizard Y,12.,"5,953.",345.,272.,78.,217.,30.,0.,10.,0.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,A,A,"December 27, 2025"
15.,Mega-Charizard-Y,Mega Charizard Y,13.,"6,433.",377.,307.,88.,245.,30.,0.,15.,0.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,A,A,"December 27, 2025"
15.,Mega-Charizard-Y,Mega Charizard Y,14.,"7,009.",416.,349.,100.,279.,30.,0.,15.,0.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,A,A,"December 27, 2025"
15.,Mega-Charizard-Y,Mega Charizard Y,15.,"7,700.",462.,400.,115.,320.,30.,0.,15.,0.,"4,300.",0.,Melee,All-Rounder,Novice,Physical,A,A,"December 27, 2025"
16.,Cinderace,Cinderace,1.,"3,000.",135.,50.,20.,30.,0.,0.,0.,10.,"3,650.",0.,Ranged,Attacker,Novice,Physical,B+,A,"December 27, 2025"
16.,Cinderace,Cinderace,2.,"3,043.",140.,53.,21.,33.,0.,0.,0.,11.87,"3,650.",0.,Ranged,Attacker,Novice,Physical,B+,A,"December 27, 2025"
16.,Cinderace,Cinderace,3.,"3,095.",145.,57.,23.,36.,0.,0.,0.,14.11,"3,650.",0.,Ranged,Attacker,Novice,Physical,B+,A,"December 27, 2025"
16.,Cinderace,Cinderace,4.,"3,157.",151.,62.,25.,40.,0.,0.,0.,16.8,"3,650.",0.,Ranged,Attacker,Novice,Physical,B+,A,"December 27, 2025"
16.,Cinderace,Cinderace,5.,"3,382.",174.,78.,32.,55.,15.,0.,5.,26.53,"3,800.",0.,Ranged,Attacker,Novice,Physical,B+,A,"December 27, 2025"
16.,Cinderace,Cinderace,6.,"3,471.",183.,84.,35.,61.,15.,0.,5.,30.4,"3,800.",0.,Ranged,Attacker,Novice,Physical,B+,A,"December 27, 2025"
16.,Cinderace,Cinderace,7.,"3,878.",221.,114.,49.,88.,15.,0.,5.,48.04,"3,950.",0.,Ranged,Attacker,Novice,Physical,B+,A,"December 27, 2025"
16.,Cinderace,Cinderace,8.,"4,007.",233.,123.,53.,97.,15.,0.,5.,53.61,"3,950.",0.,Ranged,Attacker,Novice,Physical,B+,A,"December 27, 2025"
16.,Cinderace,Cinderace,9.,"4,161.",247.,134.,58.,107.,30.,0.,10.,60.3,"4,100.",0.,Ranged,Attacker,Novice,Physical,B+,A,"December 27, 2025"
16.,Cinderace,Cinderace,10.,"4,346.",264.,147.,64.,119.,30.,0.,10.,68.33,"4,100.",0.,Ranged,Attacker,Novice,Physical,B+,A,"December 27, 2025"
16.,Cinderace,Cinderace,11.,"4,568.",284.,163.,71.,134.,30.,0.,10.,77.96,"4,250.",0.,Ranged,Attacker,Novice,Physical,B+,A,"December 27, 2025"
16.,Cinderace,Cinderace,12.,"4,835.",309.,182.,80.,152.,30.,0.,10.,89.52,"4,250.",0.,Ranged,Attacker,Novice,Physical,B+,A,"December 27, 2025"
16.,Cinderace,Cinderace,13.,"5,155.",339.,206.,91.,175.,30.,0.,15.,103.39,"4,250.",0.,Ranged,Attacker,Novice,Physical,B+,A,"December 27, 2025"
16.,Cinderace,Cinderace,14.,"5,539.",375.,235.,104.,201.,30.,0.,15.,120.03,"4,250.",0.,Ranged,Attacker,Novice,Physical,B+,A,"December 27, 2025"
16.,Cinderace,Cinderace,15.,"6,000.",418.,268.,119.,232.,30.,0.,15.,140.,"4,250.",0.,Ranged,Attacker,Novice,Physical,B+,A,"December 27, 2025"
17.,Clefable,Clefable,1.,"3,300.",130.,40.,40.,30.,0.,0.,0.,10.,"3,700.",0.,Melee,Supporter,Novice,Special,B+,A,"December 27, 2025"
17.,Clefable,Clefable,2.,"3,427.",134.,46.,54.,37.,0.,0.,0.,10.22,"3,700.",0.,Melee,Supporter,Novice,Special,B+,A,"December 27, 2025"
17.,Clefable,Clefable,3.,"3,527.",138.,53.,70.,45.,0.,0.,0.,10.47,"3,700.",0.,Melee,Supporter,Novice,Special,B+,A,"December 27, 2025"
17.,Clefable,Clefable,4.,"4,309.",160.,87.,152.,84.,0.,0.,0.,11.76,"3,700.",0.,Melee,Supporter,Novice,Special,B+,A,"December 27, 2025"
17.,Clefable,Clefable,5.,"4,502.",166.,96.,173.,94.,0.,5.,0.,12.1,"3,850.",0.,Melee,Supporter,Novice,Special,B+,A,"December 27, 2025"
17.,Clefable,Clefable,6.,"4,723.",173.,106.,198.,106.,0.,5.,0.,12.49,"3,850.",0.,Melee,Supporter,Novice,Special,B+,A,"December 27, 2025"
17.,Clefable,Clefable,7.,"4,977.",181.,118.,226.,119.,0.,5.,0.,12.94,"4,000.",0.,Melee,Supporter,Novice,Special,B+,A,"December 27, 2025"
17.,Clefable,Clefable,8.,"5,270.",190.,131.,258.,134.,0.,5.,0.,13.45,"4,000.",0.,Melee,Supporter,Novice,Special,B+,A,"December 27, 2025"
17.,Clefable,Clefable,9.,"5,607.",200.,146.,295.,152.,0.,10.,0.,14.04,"4,150.",0.,Melee,Supporter,Novice,Special,B+,A,"December 27, 2025"
17.,Clefable,Clefable,10.,"5,994.",211.,164.,338.,172.,0.,10.,0.,14.72,"4,150.",0.,Melee,Supporter,Novice,Special,B+,A,"December 27, 2025"
17.,Clefable,Clefable,11.,"6,440.",224.,184.,387.,195.,0.,10.,0.,15.5,"4,300.",0.,Melee,Supporter,Novice,Special,B+,A,"December 27, 2025"
17.,Clefable,Clefable,12.,"6,953.",239.,207.,444.,222.,0.,10.,0.,16.4,"4,300.",0.,Melee,Supporter,Novice,Special,B+,A,"December 27, 2025"
17.,Clefable,Clefable,13.,"7,543.",257.,234.,509.,253.,0.,10.,0.,17.44,"4,300.",0.,Melee,Supporter,Novice,Special,B+,A,"December 27, 2025"
17.,Clefable,Clefable,14.,"8,221.",277.,265.,584.,289.,0.,10.,0.,18.63,"4,300.",0.,Melee,Supporter,Novice,Special,B+,A,"December 27, 2025"
17.,Clefable,Clefable,15.,"9,000.",300.,300.,670.,330.,0.,10.,0.,20.,"4,300.",0.,Melee,Supporter,Novice,Special,B+,A,"December 27, 2025"
18.,Comfey,Comfey,1.,"3,000.",120.,40.,50.,30.,0.,0.,0.,10.,"3,700.",0.,Ranged,Supporter,Novice,Special,C,D,"December 27, 2025"
18.,Comfey,Comfey,2.,"3,103.",126.,47.,71.,37.,0.,0.,0.,10.36,"3,700.",0.,Ranged,Supporter,Novice,Special,C,D,"December 27, 2025"
18.,Comfey,Comfey,3.,"3,217.",133.,55.,95.,44.,0.,0.,0.,10.75,"3,700.",0.,Ranged,Supporter,Novice,Special,C,D,"December 27, 2025"
18.,Comfey,Comfey,4.,"3,342.",140.,64.,121.,52.,0.,0.,0.,11.18,"3,700.",0.,Ranged,Supporter,Novice,Special,C,D,"December 27, 2025"
18.,Comfey,Comfey,5.,"3,479.",148.,74.,149.,61.,0.,5.,0.,11.65,"3,850.",0.,Ranged,Supporter,Novice,Special,C,D,"December 27, 2025"
18.,Comfey,Comfey,6.,"3,630.",157.,85.,180.,71.,0.,5.,0.,12.17,"3,850.",0.,Ranged,Supporter,Novice,Special,C,D,"December 27, 2025"
18.,Comfey,Comfey,7.,"3,796.",167.,97.,214.,82.,0.,5.,0.,12.74,"4,000.",0.,Ranged,Supporter,Novice,Special,C,D,"December 27, 2025"
18.,Comfey,Comfey,8.,"3,979.",178.,110.,252.,94.,0.,5.,0.,13.37,"4,000.",0.,Ranged,Supporter,Novice,Special,C,D,"December 27, 2025"
18.,Comfey,Comfey,9.,"4,181.",190.,125.,294.,107.,0.,10.,0.,14.07,"4,150.",0.,Ranged,Supporter,Novice,Special,C,D,"December 27, 2025"
18.,Comfey,Comfey,10.,"4,403.",203.,141.,340.,122.,0.,10.,0.,14.84,"4,150.",0.,Ranged,Supporter,Novice,Special,C,D,"December 27, 2025"
18.,Comfey,Comfey,11.,"4,648.",217.,159.,391.,138.,0.,10.,0.,15.68,"4,300.",0.,Ranged,Supporter,Novice,Special,C,D,"December 27, 2025"
18.,Comfey,Comfey,12.,"4,917.",233.,179.,447.,156.,0.,10.,0.,16.61,"4,300.",0.,Ranged,Supporter,Novice,Special,C,D,"December 27, 2025"
18.,Comfey,Comfey,13.,"5,214.",250.,200.,508.,175.,0.,10.,0.,17.63,"4,300.",0.,Ranged,Supporter,Novice,Special,C,D,"December 27, 2025"
18.,Comfey,Comfey,14.,"5,541.",269.,224.,576.,196.,0.,10.,0.,18.76,"4,300.",0.,Ranged,Supporter,Novice,Special,C,D,"December 27, 2025"
18.,Comfey,Comfey,15.,"5,900.",290.,250.,650.,220.,0.,10.,0.,20.,"4,300.",0.,Ranged,Supporter,Novice,Special,C,D,"December 27, 2025"
19.,Cramorant,Cramorant,1.,"3,292.",134.,60.,50.,40.,0.,0.,0.,10.,"3,700.",0.,Ranged,Attacker,Expert,Special,C,B,"December 27, 2025"
19.,Cramorant,Cramorant,2.,"3,399.",139.,69.,75.,46.,0.,0.,0.,11.78,"3,700.",0.,Ranged,Attacker,Expert,Special,C,B,"December 27, 2025"
19.,Cramorant,Cramorant,3.,"3,517.",145.,78.,102.,52.,0.,0.,0.,13.74,"3,700.",0.,Ranged,Attacker,Expert,Special,C,B,"December 27, 2025"
19.,Cramorant,Cramorant,4.,"3,647.",151.,88.,132.,59.,0.,0.,0.,15.89,"3,700.",0.,Ranged,Attacker,Expert,Special,C,B,"December 27, 2025"
19.,Cramorant,Cramorant,5.,"3,789.",158.,99.,165.,67.,0.,5.,0.,18.25,"3,850.",0.,Ranged,Attacker,Expert,Special,C,B,"December 27, 2025"
19.,Cramorant,Cramorant,6.,"3,946.",166.,112.,201.,75.,0.,5.,0.,20.86,"3,850.",0.,Ranged,Attacker,Expert,Special,C,B,"December 27, 2025"
19.,Cramorant,Cramorant,7.,"4,118.",175.,126.,240.,84.,0.,5.,0.,23.72,"4,000.",0.,Ranged,Attacker,Expert,Special,C,B,"December 27, 2025"
19.,Cramorant,Cramorant,8.,"4,308.",185.,141.,283.,94.,0.,5.,0.,26.88,"4,000.",0.,Ranged,Attacker,Expert,Special,C,B,"December 27, 2025"
19.,Cramorant,Cramorant,9.,"4,517.",196.,158.,331.,105.,0.,15.,0.,30.36,"4,150.",0.,Ranged,Attacker,Expert,Special,C,B,"December 27, 2025"
19.,Cramorant,Cramorant,10.,"4,748.",208.,176.,384.,117.,0.,15.,0.,34.19,"4,150.",0.,Ranged,Attacker,Expert,Special,C,B,"December 27, 2025"
19.,Cramorant,Cramorant,11.,"5,002.",221.,196.,442.,131.,0.,15.,0.,38.41,"4,300.",0.,Ranged,Attacker,Expert,Special,C,B,"December 27, 2025"
19.,Cramorant,Cramorant,12.,"5,281.",235.,218.,506.,146.,0.,15.,0.,43.05,"4,300.",0.,Ranged,Attacker,Expert,Special,C,B,"December 27, 2025"
19.,Cramorant,Cramorant,13.,"5,589.",250.,243.,576.,162.,0.,25.,0.,48.16,"4,300.",0.,Ranged,Attacker,Expert,Special,C,B,"December 27, 2025"
19.,Cramorant,Cramorant,14.,"5,928.",267.,270.,654.,180.,0.,25.,0.,53.79,"4,300.",0.,Ranged,Attacker,Expert,Special,C,B,"December 27, 2025"
19.,Cramorant,Cramorant,15.,"6,301.",286.,300.,739.,200.,0.,25.,0.,60.,"4,300.",0.,Ranged,Attacker,Expert,Special,C,B,"December 27, 2025"
20.,Crustle,Crustle,1.,"3,300.",175.,97.,20.,67.,0.,0.,0.,10.,"3,600.",0.,Melee,Defender,Intermediate,Physical,A,B,"December 27, 2025"
20.,Crustle,Crustle,2.,"3,447.",179.,109.,22.,76.,0.,0.,0.,10.44,"3,600.",0.,Melee,Defender,Intermediate,Physical,A,B,"December 27, 2025"
20.,Crustle,Crustle,3.,"3,615.",183.,123.,24.,86.,0.,0.,0.,10.95,"3,600.",0.,Melee,Defender,Intermediate,Physical,A,B,"December 27, 2025"
20.,Crustle,Crustle,4.,"4,469.",205.,193.,36.,137.,0.,0.,0.,13.54,"3,600.",0.,Melee,Defender,Intermediate,Physical,A,B,"December 27, 2025"
20.,Crustle,Crustle,5.,"4,692.",211.,211.,39.,150.,0.,5.,0.,14.22,"3,750.",0.,Melee,Defender,Intermediate,Physical,A,B,"December 27, 2025"
20.,Crustle,Crustle,6.,"4,948.",218.,232.,43.,165.,0.,5.,0.,15.,"3,750.",0.,Melee,Defender,Intermediate,Physical,A,B,"December 27, 2025"
20.,Crustle,Crustle,7.,"5,242.",226.,256.,47.,182.,0.,5.,0.,15.89,"3,900.",0.,Melee,Defender,Intermediate,Physical,A,B,"December 27, 2025"
20.,Crustle,Crustle,8.,"5,581.",235.,284.,52.,202.,0.,5.,0.,16.92,"3,900.",0.,Melee,Defender,Intermediate,Physical,A,B,"December 27, 2025"
20.,Crustle,Crustle,9.,"5,971.",245.,316.,58.,225.,0.,10.,0.,18.1,"4,050.",0.,Melee,Defender,Intermediate,Physical,A,B,"December 27, 2025"
20.,Crustle,Crustle,10.,"6,420.",256.,353.,65.,252.,0.,10.,0.,19.46,"4,050.",0.,Melee,Defender,Intermediate,Physical,A,B,"December 27, 2025"
20.,Crustle,Crustle,11.,"6,936.",269.,396.,73.,283.,0.,10.,0.,21.02,"4,200.",0.,Melee,Defender,Intermediate,Physical,A,B,"December 27, 2025"
20.,Crustle,Crustle,12.,"7,530.",284.,445.,82.,318.,0.,10.,0.,22.82,"4,200.",0.,Melee,Defender,Intermediate,Physical,A,B,"December 27, 2025"
20.,Crustle,Crustle,13.,"8,213.",301.,501.,92.,359.,0.,10.,0.,24.89,"4,200.",0.,Melee,Defender,Intermediate,Physical,A,B,"December 27, 2025"
20.,Crustle,Crustle,14.,"8,998.",321.,566.,103.,406.,0.,10.,0.,27.27,"4,200.",0.,Melee,Defender,Intermediate,Physical,A,B,"December 27, 2025"
20.,Crustle,Crustle,15.,"9,900.",344.,640.,116.,460.,0.,10.,0.,30.,"4,200.",0.,Melee,Defender,Intermediate,Physical,A,B,"December 27, 2025"
21.,Darkrai,Darkrai,1.,"3,600.",160.,80.,90.,60.,0.,0.,0.,10.,"3,800.",0.,Melee,Speedster,Expert,Special,A+,A,"December 27, 2025"
21.,Darkrai,Darkrai,2.,"3,739.",167.,90.,112.,67.,0.,0.,0.,10.71,"3,800.",0.,Melee,Speedster,Expert,Special,A+,A,"December 27, 2025"
21.,Darkrai,Darkrai,3.,"3,892.",175.,101.,137.,75.,0.,0.,0.,11.49,"3,800.",0.,Melee,Speedster,Expert,Special,A+,A,"December 27, 2025"
21.,Darkrai,Darkrai,4.,"4,060.",184.,113.,164.,84.,0.,0.,0.,12.35,"3,800.",0.,Melee,Speedster,Expert,Special,A+,A,"December 27, 2025"
21.,Darkrai,Darkrai,5.,"4,244.",193.,126.,194.,93.,0.,10.,0.,13.3,"3,950.",0.,Melee,Speedster,Expert,Special,A+,A,"December 27, 2025"
